captured_date,source,msft_classification_type,extension_identifier,publisher_name,version,artifact,sha256,size_mb,published_date,last_updated_date,verified_publisher,installation_count,average_rating,rating_count,categories,repository_url,flags,engines_vscode,exists_in_dataset
2025-12-19,removed_list,Impersonation,embeddteam.embedded-build-analyzer,embeddteam,1.1.3,embeddteam.embedded-build-analyzer-1.1.3.vsix,e07d2f8c8dcfb5d225b5107d6752aee9d2e29680055c8dc978d000db3a5d430e,0.09,2025-12-15,2025-12-15,false,null,null,null,Other,https://github.com/avlaak/embedded-build-analyzer.git,validated;public,^1.96.0,vsmex
2025-12-19,removed_list,Impersonation,embeddteam.embedded-cortex-debug,embeddteam,1.14.1,embeddteam.embedded-cortex-debug-1.14.1.vsix,faf06f760024dbf1b8eaf3a29355544e73e337d03a07bc048cc5fa53da67788c,4.68,2025-12-15,2025-12-15,false,3,null,null,Debuggers,https://github.com/avlaak/cortex-debug.git,validated;public,^1.69.0,vsmex
2025-12-19,removed_list,Impersonation,embeddteam.embeddedprojectmanager,embeddteam,0.0.2,embeddteam.embeddedprojectmanager-0.0.2.vsix,a981a897b95df87869dc5caceca2c1ef1c4aed147f79300654eb9ebb13d5ac05,0.03,2025-12-14,2025-12-15,false,2,null,null,Other,https://github.com/embeddteam/EmbeddedProjectManager.git,validated;public,^1.106.1,vsmex
2025-12-19,removed_list,Malware,marketplacer.marketplacer,marketplacer,65.8.2,marketplacer.marketplacer-65.8.2.vsix,a9c6b3e73d95dbf2bb2864cb90fce6fd519a803ed5189203f379afd17bde4375,1.7,2025-12-15,2025-12-15,false,null,5,2,Other,https://github.com/forcedotcom/salesforcedx-vscode.git,validated;public,^1.90.0,vsmex
2025-12-19,removed_list,Impersonation,siffat-ahmed.ai-autocomplete-siffat-ahmed,siffat-ahmed,0.1.1,siffat-ahmed.ai-autocomplete-siffat-ahmed-0.1.1.vsix,889588629090f6e8d48117112b1d6b475c49281e08fa885ab570732431dc0ae3,0.69,2025-12-14,2025-12-15,false,5,null,null,Programming Languages;AI,https://github.com/anthropics/claude-autocomplete.git,validated;public,^1.85.0,vsmex
2025-12-19,removed_list,Impersonation,RogDeved.Night-moonlight-theme,RogDeved,1.0.6,RogDeved.Night-moonlight-theme-1.0.6.vsix,adadee135dc8c190bc445f54f6d3686519c2976bdb8c3d87fa0042448090de56,1.04,2025-12-18,2025-12-18,false,null,null,null,Themes,https://github.com/MonikaSt12/dark-moonlight-theme.git,validated;public,^1.60.0,vsmex
2025-12-19,removed_list,Malware,WilliamAsaba.dev-time-tracker,WilliamAsaba,2.1.1,WilliamAsaba.dev-time-tracker-2.1.1.vsix,efbdca65b489cd5a409c9e539feb0f1ab70379bba67b6751397992c0c364e8be,0.12,2025-08-01,2025-12-16,false,15,5,2,Other,https://github.com/williamug/dev-time-tracker.git,validated;public,^1.99.0,vsmex
2025-12-19,removed_list,Impersonation,chess-color-theme.chess-svelte-5-snippets,chess-color-theme,1.1.1,chess-color-theme.chess-svelte-5-snippets-1.1.1.vsix,5abce8b004ad28c0d24e4a12e6d754025785eb79179c78e73794ee567eee0009,0.56,2025-12-10,2025-12-10,false,1,null,null,Snippets,https://github.com/chess0000/svelte5-snippets.git,validated;public,^1.0.0,vsmex
2025-12-19,removed_list,Impersonation,cn00.duckdb-lab,cn00,0.5.2,cn00.duckdb-lab-0.5.2.vsix,18a88e814df0cec8c81ce3c2b6759459616d5b7a58abe260e4fe213e1658885b,29.71,2025-12-01,2025-12-02,false,1,null,null,Data Science;Notebooks,https://github.com/cn00/ducklab.git,validated;public,^1.85.0,vsmex
2025-12-19,removed_list,Impersonation,cn00.sqltools-duckdb,cn00,1.4.2,cn00.sqltools-duckdb-1.4.2.vsix,49700bff3204cf80c68819bfed078856837c5b994fe5a315679b2c405c7a0790,0.15,2025-11-21,2025-11-21,false,null,null,null,Programming Languages;Snippets;Formatters,https://github.com/cn00/sqltools-duckdb-driver.git,validated;public,^1.87.0,vsmex
2025-12-19,removed_list,Impersonation,ferrymo.intellij-idea-new-ui-pretty-ferrymo,ferrymo,1.5.1,ferrymo.intellij-idea-new-ui-pretty-ferrymo-1.5.1.vsix,be5dd077b02e967cf762d5194bf5b68a5ebb29f513949a2f3bdcd451e160a099,0.38,2025-11-29,2025-11-29,false,1,5,1,Themes,none,validated;public,^1.75.0,vsmex
2025-12-19,removed_list,Impersonation,wlnxingdev.free-senltig,wlnxingdev,17.6.0,wlnxingdev.free-senltig-17.6.0.vsix,be0868053d8a3a3a3e1815a039be8af74482aea024d2b43ab01c867610d7e66d,8.26,2024-07-09,2025-10-07,false,623,null,null,SCM Providers,https://github.com/gitkraken/vscode-gitlens.git,validated;public,^1.92.0,vsmex
2025-12-19,removed_list,Impersonation,yonbip.yds-gitlab-workflow,yonbip,1.0.2,yonbip.yds-gitlab-workflow-1.0.2.vsix,c227aeda191c743c53672eff1a6a087919fd52705106320945b32b3efd113e12,26.29,2025-11-27,2025-11-27,false,null,null,null,Other,https://gitlab.com/gitlab-org/gitlab-vscode-extension.git,validated;public,^1.88.1,vsmex
2025-12-23,removed_list,Impersonation,Benachile-studio.protobuf-pro,Benachile-studio,1.4.26,Benachile-studio.protobuf-pro-1.4.26.vsix,cdbaf08a2e1966e31180d94ecb28d79f7eb41db14cb4ed23b55720106edc0789,3.19,2025-12-19,2025-12-19,false,null,null,null,Programming Languages;Snippets;Linters;Formatters;Visualization;Testing,https://github.com/,validated;public,^1.85.0,vsmex
2025-12-23,removed_list,Spam,Kiki67.gambling-corner,Kiki67,0.0.2,Kiki67.gambling-corner-0.0.2.vsix,af7d3fa0f77789848cdd9adcd09210a1843b55a07478548ee22b72bb82cbbd22,4.14,2025-12-19,2025-12-19,false,4,null,null,Other,none,validated;public,^1.96.0,vsmex
2025-12-23,removed_list,Impersonation,Ritchie.cursor-dark-plus,Ritchie,0.1.2,Ritchie.cursor-dark-plus-0.1.2.vsix,f82acb00a3ca8799ba90595e946faa5fdb4c113aea1852914697a8d35995e4be,0.03,2025-12-19,2025-12-19,false,1,null,null,Themes,https://github.com/ritchiezwang/cursor-dark-plus.git,validated;public,^1.107.1,vsmex
2025-12-23,removed_list,Impersonation,embedd-team.embedd-build-analyzer,embedd-team,1.1.5,embedd-team.embedd-build-analyzer-1.1.5.vsix,a5b204ed8394cc5ef5fd564b8a76395da16fa7bc82ca027bd1be649bf895be14,0.09,2025-12-16,2025-12-17,false,6,null,null,Other,https://github.com/avlaak/embedd-build-analyzer.git,validated;public,^1.96.0,vsmex
2025-12-23,removed_list,Impersonation,embedd-team.embedd-cortex-debug,embedd-team,1.14.3,embedd-team.embedd-cortex-debug-1.14.3.vsix,25c510015fdb34877218c2cee5d0579d148869638093a790d1f366fe685347c6,4.68,2025-12-16,2025-12-18,false,11,null,null,Debuggers,https://github.com/Avlaak/embedd-cortex-debug.git,validated;public,^1.69.0,vsmex
2025-12-23,removed_list,Impersonation,embedd-team.embedd-peripheral-viewer,embedd-team,1.7.0,embedd-team.embedd-peripheral-viewer-1.7.0.vsix,3c286daec852655e1c799269bc05b4015891b7c0b337af681c718f32bc37cb10,0.85,2025-12-18,2025-12-18,false,null,null,null,Debuggers,https://github.com/Avlaak/embedd-peripheral-viewer.git,validated;public;preview,^1.75.0,vsmex
2025-12-23,removed_list,Impersonation,embedd-team.embedd-project-manager,embedd-team,0.0.3,embedd-team.embedd-project-manager-0.0.3.vsix,0b840fe69cb6ee33c1a81e0c204e57d121fe95d804544e4b5ca51cf9f04f7240,0.03,2025-12-16,2025-12-16,false,1,null,null,Other,https://github.com/embeddteam/EmbeddedProjectManager.git,validated;public,^1.106.1,vsmex
2025-12-23,removed_list,Impersonation,lsq-xgydxdx.git-graph-tool-chinese,lsq-xgydxdx,2.0.1,lsq-xgydxdx.git-graph-tool-chinese-2.0.1.vsix,b2e3bda6c255725ea9e687a90695329c1241831e66f0d56c9f0dd03b1d169f1f,0.34,2025-12-19,2025-12-19,false,1,null,null,Other,none,validated;public,^1.38.0,vsmex
2025-12-23,removed_list,Impersonation,naveenkunder.format-html,naveenkunder,1.0.3,naveenkunder.format-html-1.0.3.vsix,b057d1adbaa8884adca522161e4794ccee9a1699c8df5a43566ee32e89426fce,3.52,2025-12-18,2025-12-18,false,null,null,null,Formatters,https://github.com/naveenkunder/format-html,validated;public,^1.48.0,vsmex
2025-12-23,removed_list,Impersonation,nourgaser.google-tasks-json-fork,nourgaser,0.3.1,nourgaser.google-tasks-json-fork-0.3.1.vsix,d12e2244e3ba7e4d531868a7f45e8e61e793f89014fc5a9c9de8a9d85679c07b,0.62,2025-12-19,2025-12-19,false,null,null,null,Other,https://github.com/KrishnaPravin/google-tasks-vscode-extension.git,validated;public,^1.52.0,vsmex
2025-12-23,removed_list,Impersonation,wuyifeng.ai-svn-scm,wuyifeng,2.17.2,wuyifeng.ai-svn-scm-2.17.2.vsix,0dbdd4499f843eb6d12c52ef0e3ba3c5b1156b2116706b95b86d60c863d36f17,1.14,2025-12-19,2025-12-21,false,1,null,null,SCM Providers,https://github.com/JohnstonCode/svn-scm.git,validated;public,^1.53.0,vsmex
2025-12-23,removed_list,Impersonation,wuyifeng.vscode-database-client,wuyifeng,4.2.5,wuyifeng.vscode-database-client-4.2.5.vsix,74576d84d62d4d1dfaa6886ab1ab9b38986f123b2e0d9756c99eedbb5ccad39c,11.89,2025-11-20,2025-12-15,false,1109,5,1,Programming Languages;Keymaps,https://gitee.com/retire/vscode-database-client.git,validated;public,^1.63.0,vsmex
2025-12-23,removed_list,Malware,AutoMind.automindX,AutoMind,1.0.1,AutoMind.automindX-1.0.1.vsix,fe1b6cfb5ea8b1eeea5ac6f938ae6860e8d1d5c28a3bf7e895f4372497851bd7,0.51,2025-09-03,2025-09-03,false,2,null,null,Other,none,validated;public,^1.68.0,vsmex
2025-12-23,removed_list,Malware,QuantumCodeLabs.ai-code-explainer,QuantumCodeLabs,1.0.0,QuantumCodeLabs.ai-code-explainer-1.0.0.vsix,e3035b492627d89c4602e2b93a40e6e898785be2bdd414b5162c78aaf8fdc27a,0.01,2025-12-22,2025-12-22,false,null,null,null,Machine Learning,https://github.com/TechSolutionsPro/ai-code-explainer.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Malware,QuantumCodeLabs.ai-doc-generator,QuantumCodeLabs,1.0.0,QuantumCodeLabs.ai-doc-generator-1.0.0.vsix,98c866ac36b1584fb9fed4e01304121af97e33d9ae3c7157dbbacd220008d80a,0.01,2025-12-22,2025-12-22,false,null,null,null,Machine Learning,https://github.com/TechSolutionsPro/ai-doc-generator.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Malware,QuantumCodeLabs.ai-test-generator,QuantumCodeLabs,1.0.0,QuantumCodeLabs.ai-test-generator-1.0.0.vsix,195f997bfa61b2b609078185a6700effd62d710e1b8486e53f27c70346da5413,0.01,2025-12-22,2025-12-22,false,null,null,null,Machine Learning;Testing,https://github.com/TechSolutionsPro/ai-test-generator.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Malware,QuantumCodeLabs.ayu-theme,QuantumCodeLabs,1.0.0,QuantumCodeLabs.ayu-theme-1.0.0.vsix,7fb982a1ccdecc200c8e8b41e4667a58bfa97e86145c115007c57db84bbb700b,0.01,2025-12-22,2025-12-22,false,null,null,null,Themes,https://github.com/TechSolutionsPro/ayu-theme.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Malware,QuantumCodeLabs.darky-ai,QuantumCodeLabs,1.0.0,QuantumCodeLabs.darky-ai-1.0.0.vsix,ec76e656d0c698736c0021fb480fc01d6fc90d2489f05b3d1d97be557ff70d76,0.01,2025-12-22,2025-12-22,false,null,null,null,Machine Learning,https://github.com/TechSolutionsPro/darky-ai.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Malware,QuantumCodeLabs.dracula-pro-theme,QuantumCodeLabs,1.0.0,QuantumCodeLabs.dracula-pro-theme-1.0.0.vsix,c5ee5eb87ed6fed91bc2d3ed2bffe3583cd11c7cb9a9a9c7f0f87e29b51c1b54,0.01,2025-12-22,2025-12-22,false,null,null,null,Themes,https://github.com/TechSolutionsPro/dracula-pro-theme.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Malware,QuantumCodeLabs.qoodo-ai-assistant,QuantumCodeLabs,1.0.0,QuantumCodeLabs.qoodo-ai-assistant-1.0.0.vsix,5e9bad3c26aa94df89662c7c146936bc7b92f71e55ed2ca6d9e137faccaac7f7,0.01,2025-12-22,2025-12-22,false,null,null,null,Machine Learning,https://github.com/TechSolutionsPro/qoodo-ai-assistant.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Malware,TechSolutionsPro.bitcoin-cake-theme,TechSolutionsPro,1.0.0,TechSolutionsPro.bitcoin-cake-theme-1.0.0.vsix,18f02bab2c6ad9bc2859388e2baba66759b8266f5ff341a9f6e89b543f7c4151,2.61,2025-12-22,2025-12-22,false,null,null,null,Themes,https://github.com/TechSolutionsPro/bitcoin-cake-theme.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Impersonation,krabt.krabt-extension-pack,krabt,1.0.1,krabt.krabt-extension-pack-1.0.1.vsix,9c35231e4011664336fd1bd468b5dd4746b2f354cbd9c368d002306e7aa82ce2,0.01,2025-12-22,2025-12-22,false,null,null,null,Extension Packs,none,validated;public,^1.70.0,vsmex
2025-12-23,removed_list,Impersonation,krabt.krabt-proto,krabt,0.5.7,krabt.krabt-proto-0.5.7.vsix,b93d9d731c9660d708b8f557a42c5e50e488c2a0b9197d5e2d0d6321b372b010,1.86,2025-12-22,2025-12-22,false,2,null,null,Programming Languages;Snippets,https://github.com/zxh0/vscode-proto3.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Impersonation,serialt.sugar-extension-pack,serialt,1.0.3,serialt.sugar-extension-pack-1.0.3.vsix,d3805527b6196ae484ac8f05dd527d1523a6a6596eccafc68d697bebdc8e15d1,0.01,2025-08-16,2025-10-26,false,4,null,null,Extension Packs,https://github.com/serialt/sugar-extension-pack.git,validated;public,^1.70.0,vsmex
2025-12-23,removed_list,Impersonation,serialt.sugar-proto,serialt,0.5.7,serialt.sugar-proto-0.5.7.vsix,8899a36675c1bcf90d1a7fd0c89eaaa70022ecba794bfc01e2d437bcd24db8e9,1.86,2025-12-22,2025-12-22,false,2,null,null,Programming Languages;Snippets,https://github.com/zxh0/vscode-proto3.git,validated;public,^1.75.0,vsmex
2025-12-23,removed_list,Impersonation,OktayAydoan.smarty-formatter,OktayAydoan,2.1.2,OktayAydoan.smarty-formatter-2.1.2.vsix,3903262426bc283f55ddef7b810a75d523be8751507d231f03b7bd2a4265dede,3.48,2025-12-22,2025-12-22,false,1,null,null,Programming Languages;Snippets;Formatters;Language Packs,https://github.com/oktayaydogan/smarty-vscode-support.git,validated;public,^1.43.0,vsmex
2025-12-23,removed_list,Malware,StefanYosif.axion-ai,StefanYosif,1.0.2,StefanYosif.axion-ai-1.0.2.vsix,060f1fecdc4661a00ec1c8159ca2db30a4862bc9679fb378f46f20ccb2fd1b2d,5.66,2025-12-22,2025-12-23,false,5,null,null,Programming Languages;Machine Learning,https://github.com/AxionAI-coder/AxionAIAgent.git,validated;public,^1.85.0,vsmex
2025-12-28,removed_list,Impersonation,DiegoPandiello.aws-srp-rest-client,DiegoPandiello,0.0.3,DiegoPandiello.aws-srp-rest-client-0.0.3.vsix,a33b5e44c6403648f5c8f6ab41c969a2c3d06abfe0ecb556eac2ef666d9ece27,1.45,2025-11-13,2025-11-16,false,3,null,null,Programming Languages;Snippets;Linters,https://github.com/diego-pandiello/vscode-restclient.git,validated;public,^1.81.0,vsmex
2025-12-28,removed_list,Impersonation,DiegoPandiello.elixir-ls-test-args,DiegoPandiello,0.30.5,DiegoPandiello.elixir-ls-test-args-0.30.5.vsix,d48aba86919e677b085b48656624b1e804827f648c6ab06fdae8eceb3f597fa1,1.78,2025-12-24,2025-12-24,false,null,null,null,Programming Languages;Linters;Debuggers;Formatters;Testing,https://github.com/diego-pandiello/vscode-elixir-ls.git,validated;public,^1.99.0,vsmex
2025-12-28,removed_list,Impersonation,ZhangQuan.code-translate-enhanced,ZhangQuan,1.0.21,ZhangQuan.code-translate-enhanced-1.0.21.vsix,4c52f7b41946ae01e1fb98111a9755d3d029e1eeb2edfd52dc544724b10e5713,9.24,2025-12-24,2025-12-24,false,1,5,1,Other,https://github.com/ZhangQuan-hub/code-translate.git,validated;public,^1.31.1,vsmex
2025-12-29,removed_list,Impersonation,Batch.Docker-Vscode-V2,Batch,2.0.1,Batch.Docker-Vscode-V2-2.0.1.vsix,2eb2e1371fa63a761b38aab56a8b6c8707b048760c1949dc8ff30794c22b84f7,0.09,2025-12-27,2025-12-27,false,null,null,null,Other,https://github.com/microsoft/vscode-docker.git,validated;public,^1.92.0,vsmex
2025-12-30,removed_list,Impersonation,diegofernandezpandiello.super-elixir-ls,diegofernandezpandiello,0.30.11,diegofernandezpandiello.super-elixir-ls-0.30.11.vsix,9578f4a0aee41138e6f7c22124b8a76d47b49e336d09757bde525df4a277a6df,1.78,2025-12-28,2025-12-28,false,1,null,null,Programming Languages;Linters;Debuggers;Formatters;Testing,https://github.com/diego-pandiello/vscode-elixir-ls.git,validated;public,^1.99.0,vsmex
2025-12-30,removed_list,Malware,pablaofficeal.taskmanager-vscode,pablaofficeal,1.4.5,pablaofficeal.taskmanager-vscode-1.4.5.vsix,fed3732213dd11fd558099e7a1a9a40ab5605f4609e30c216c679b4aec68a2ba,0.54,2025-12-29,2025-12-29,false,3,5,1,Other,https://github.com/pablaofficeal/TaskManeger.git,validated;public,^1.80.0,vsmex
2025-12-30,removed_list,Impersonation,solario.enhanced-favorites,solario,3.0.0,solario.enhanced-favorites-3.0.0.vsix,0f8030ae62e99b08136bc53ecc2b287b8b156187b8ba0b78d0607558d83c9250,0.34,2025-12-28,2025-12-28,false,null,null,null,Other,https://github.com/sgallant/enhanced-favorites-vscode.git,validated;public,^1.75.0,vsmex
2026-01-06,removed_list,Publisher requested,FRONT-END-AI.front-end-ai,FRONT-END-AI,2.3.5,FRONT-END-AI.front-end-ai-2.3.5.vsix,9d1fbc46c60042f38ee3bcab19f64cb5896f7a9ea4aa21ed992c303b2e645de4,0.1,2023-11-13,2025-07-17,false,2656,5,1,Programming Languages;Snippets;Machine Learning,none,validated;public,^1.90.0,vsmex
2026-01-06,removed_list,Malware,OryonTechnology.oryon,OryonTechnology,0.2.0,OryonTechnology.oryon-0.2.0.vsix,566c8df6949cff9916fd7e888ef7af5f6bc4dc4c52e4db69c9eb12ba4e73fd91,236.98,2025-12-10,2025-12-30,false,13,5,1,Linters,none,validated;public,^1.93.0,vsmex
2026-01-07,removed_list,Malware,ANZ-BANK.vscode-sysl,ANZ-BANK,0.64.0,ANZ-BANK.vscode-sysl-0.64.0.vsix,5a027702572b7c41924cb4e7fa7c93270380be8b447879b7295b2dd04ce85d78,3.64,2019-04-11,2023-11-22,false,1611,5,4,Programming Languages,https://github.com/anz-bank/vscode-sysl.git,validated;public,^1.52.0,vsmex
2026-01-07,removed_list,Deprecated,MaikeyShrimp.vscode-pets-shrimp-bata,MaikeyShrimp,1.27.1,MaikeyShrimp.vscode-pets-shrimp-bata-1.27.1.vsix,8f4bfd187befab480b2a613170826db60aef9930183c6343746a8d64c7e094d2,10.03,2024-07-18,2024-07-18,false,10659,null,null,Other,https://github.com/tonybaloney/vscode-pets.git,validated;public,^1.73.0,vsmex
2026-01-07,removed_list,Impersonation,OmGawande.sonata,OmGawande,1.0.10,OmGawande.sonata-1.0.10.vsix,e5d2168435926535cf41e273e2a7f2703b796659208129882a7e8cc87c81fbe3,16.86,2025-08-18,2025-08-18,false,4,null,null,Other,https://github.com/mayur1377/MUDE-music-in-vscode.git,validated;public,^1.91.0,vsmex
2026-01-07,removed_list,Malware,dingdao-opensource.pwa-kit-studio,dingdao-opensource,0.0.2,dingdao-opensource.pwa-kit-studio-0.0.2.vsix,4a86328ea332d7c412dba5c59370ee7c4f206ba55fa7e606aa59e965d8695e19,21.42,2022-08-02,2022-08-05,false,743,5,2,Other,https://gitlab.dingdao.com/pwa/eco/pwa-kit-studio,validated;public,^1.69.0,vsmex
2026-01-07,removed_list,Deprecated,lone17.lone-vscode-pets,lone17,1.25.3,lone17.lone-vscode-pets-1.25.3.vsix,f19c9fedd0ae57d4df5cf1ac664e8000e7d1ae0eece6b09da7a42ebe731f687e,9.69,2023-12-26,2024-01-16,false,16069,null,null,Other,https://github.com/lone17/vscode-pets.git,validated;public,^1.73.0,vsmex
2026-01-07,removed_list,Malware,wli273088.vscode-pets-for-courses-demo,wli273088,2.1.3,wli273088.vscode-pets-for-courses-demo-2.1.3.vsix,a67cda14aad12b35f569d9591b6a2cfc61418aff21f45f6c59590c2b41e72379,10.59,2024-07-24,2024-07-26,false,7362,null,null,Other,https://github.com/tonybaloney/vscode-pets.git,validated;public,^1.89.1,vsmex
2026-01-08,removed_list,Impersonation,hatsunemikulover.gutils,hatsunemikulover,1.0.0,hatsunemikulover.gutils-1.0.0.vsix,742e553f308cb72e0a8e0d6da6eb5f8efaa062c243c2b799137bd803448d5a38,1.47,2026-01-05,2026-01-05,false,null,null,null,Other,https://github.com/herbix/hoi4modutilities.git,validated;public,^1.107.0,vsmex
2026-01-08,removed_list,Impersonation,ynqq.comment-anchors-ynqq,ynqq,0.0.1,ynqq.comment-anchors-ynqq-0.0.1.vsix,ad48998844d68522a5779253bad60fb2b0285e2edbc48041d94ea18ee9456f42,1.29,2026-01-04,2026-01-04,false,null,null,null,Other,https://github.com/StarlaneStudios/vscode-comment-anchors.git,validated;public,^1.75.0,vsmex
2026-01-09,removed_list,Malware,juanblan281.solid281,juanblan281,0.0.189,juanblan281.solid281-0.0.189.vsix,ac4af25b0c46e2dc3ba9c66fae3ff83afeee4e2053d0816fab3406d41aee5915,0.04,2026-01-08,2026-01-08,false,73923,5,1,Programming Languages;Snippets,https://github.com/juanfranblanco/vscode-solidity.git,validated;public;unpublished,^1.0.0,vsmex
2026-01-09,removed_list,Impersonation,thewerthon.thewerthon-scope-to-this,thewerthon,0.2.1,thewerthon.thewerthon-scope-to-this-0.2.1.vsix,c7c593e5df7c5c724db102aff37e94cb5073377c9326040c314e1966faefae98,0.61,2026-01-07,2026-01-07,false,null,5,1,Other,https://github.com/thewerthon/ScopeToThis,validated;public,^1.55.0,vsmex
2026-01-14,removed_list,Impersonation,akirakudo911.kudosflow2,akirakudo911,1.0.0,akirakudo911.kudosflow2-1.0.0.vsix,c106e6a8a473d5fdffd6a297a7eb7ce8fa3e41bf590ca72f16dadd8173dbfe52,21.46,2026-01-10,2026-01-10,false,null,null,null,Visualization,https://github.com/akudo7/kudosflow.git,validated;public,^1.96.0,vsmex
2026-01-14,removed_list,Impersonation,ctk.commandlist-enhanced,ctk,1.2.2,ctk.commandlist-enhanced-1.2.2.vsix,29ba645d2f04aef6883d55ccac10be8f04926c7f2c1bc802991f45a2ddcd4884,13.64,2026-01-10,2026-01-10,false,1,null,null,Other,https://github.com/carsontkempf/commandlist-enhanced.git,validated;public,^1.35.0,vsmex
2026-01-14,removed_list,Impersonation,teakovva.overpy-bastion,teakovva,9.7.4,teakovva.overpy-bastion-9.7.4.vsix,4087f587907127b20a935b3d568153eb54108c2628bd6966e55dda93af325596,20.9,2026-01-08,2026-01-10,false,3,null,null,Programming Languages,https://github.com/Teakowa/overpy.git,validated;public,^1.105.0,vsmex
2026-01-15,removed_list,Impersonation,VibeKanban.vibe-kanban-vscode,VibeKanban,1.0.0,VibeKanban.vibe-kanban-vscode-1.0.0.vsix,c3077c55cc1fed9b99c7622ab663a2cfccf98c9d5dd5504af9f2b6c423093271,0.01,2026-01-04,2026-01-04,false,1,null,null,Other,https://github.com/BlackBeardo/vibecode-ext.git,validated;public,^1.85.0,vsmex
2026-01-15,removed_list,Impersonation,atom8n.thor-client-atom8n,atom8n,1.57.0,atom8n.thor-client-atom8n-1.57.0.vsix,33ceb439ac6c1bbced7984e5a2787713be37c12d213feb62e8b80e6496d57263,8.95,2026-01-12,2026-01-12,false,null,null,null,Programming Languages;Testing,https://github.com/thorclient/thor-client-support.git,validated;public,^1.70.0,vsmex
2026-01-16,removed_list,Impersonation,borgius.lm-proxy-responses,borgius,1.1.0,borgius.lm-proxy-responses-1.1.0.vsix,b333d98c45f88218e5491d9ac0770bed535967e920f6aa2317a6ab605415fb29,1.9,2026-01-13,2026-01-13,false,2,null,null,AI;Chat,https://github.com/borgius/vscode-lm-proxy.git,validated;public,^1.101.0,vsmex
